slug,field,new_value,historical_value,abs_diff,matches
king_james_bible,relaxed_k,76.79618425006542,76.79618425006542,0.0,True
king_james_bible,original_w,1.206307790343867,1.206307790343867,0.0,True
king_james_bible,relaxed_w,2.098809339009326,2.098809339009326,0.0,True
king_james_bible,best_start_index,85,85,0.0,True
king_james_bible,best_nfev,112,112,0.0,True
king_james_bible,relaxed_a1,37.646461590042655,37.646461590042655,0.0,True
king_james_bible,relaxed_b1,4.999999994766498,4.999999994766498,0.0,True
king_james_bible,relaxed_c1,208.42119369832812,208.42119369832812,0.0,True
king_james_bible,relaxed_a2,42.17915660858697,42.17915660858697,0.0,True
king_james_bible,relaxed_b2,4.308685642196505,4.308685642196505,0.0,True
king_james_bible,relaxed_c2,4999.999998586805,4999.999998586805,0.0,True
king_james_bible,tried_count,100,100,0.0,True
federalist_papers,original_rmse,0.11684528347840346,0.11684528347840346,0.0,True
federalist_papers,relaxed_rmse,0.10333247939435906,0.10333247939435906,0.0,True
federalist_papers,rmse_delta_vs_original,-0.0135128040840444,-0.0135128040840444,0.0,True
federalist_papers,original_transition_fraction,0.47939623227755135,0.47939623227755135,0.0,True
federalist_papers,relaxed_transition_fraction,0.7540509928819684,0.7540509928819684,0.0,True
federalist_papers,transition_fraction_delta,0.27465476060441707,0.27465476060441707,0.0,True
federalist_papers,original_k,77.01846941025158,77.01846941025158,0.0,True
federalist_papers,relaxed_k,927.8102567179366,927.8102567179366,0.0,True
federalist_papers,original_w,1.4614791876149513,1.4614791876149513,0.0,True
federalist_papers,relaxed_w,0.10000000000041408,0.10000000000041408,0.0,True
federalist_papers,best_start_index,47,47,0.0,True
federalist_papers,best_nfev,34,34,0.0,True
federalist_papers,relaxed_a1,10.072691727418196,10.072691727418196,0.0,True
federalist_papers,relaxed_b1,1.0162980515237292,1.0162980515237292,0.0,True
federalist_papers,relaxed_c1,0.17574512739969644,0.17574512739969644,0.0,True
federalist_papers,relaxed_a2,36.8117522339788,36.8117522339788,0.0,True
federalist_papers,relaxed_b2,3.973022088534457,3.973022088534457,0.0,True
federalist_papers,relaxed_c2,4999.999999978927,4999.999999978927,0.0,True
