test,step,rank,expression,math,rmse,is_predicted_generator,cosine_vs_predicted,cosine_vs_negative_predicted,f_at_1,fprime_at_1,fsecond_min,bregman_conditions_pass
zm_natural_param_c_over_r_plus_c,2,11,"mul[mul[x,x],sqrt[x]]",((x*x)*sqrt(x)),0.18231137684701768,False,0.037427859949989178,-0.037427859949989178,1,2.4999999774263415,0.83971999746727022,False
zm_natural_param_c_over_r_plus_c,2,12,"mul[mul[x,x],sub[x,1]]",((x*x)*(x-1)),0.18238563614504061,False,-0.24120331432130274,0.24120331432130274,0,0.99999992777111135,-1.6991448289732887,False
zm_natural_param_c_over_r_plus_c,2,13,"sub[eml[x,1],add[1,x]]","(EML(x,1)-(1+x))",0.18261837445642889,False,0.074841650203724325,-0.074841650203724325,0.71828182845904509,1.7182817957409497,1.051420935534793,False
zm_natural_param_c_over_r_plus_c,2,14,"mul[mul[x,x],pow[x,x]]","((x*x)*pow(x,x))",0.18276970976996601,False,0.08884424624233514,-0.08884424624233514,1,2.9999997472941686,1.2261230942688144,False
zm_natural_param_c_over_r_plus_c,2,15,"pow[div[x,1],eml[x,x]]","pow((x/1),EML(x,x))",0.18294334263156639,False,0.015088449070130154,-0.015088449070130154,1,2.7182813788031126,0.084527279338828976,False
zm_natural_param_c_over_r_plus_c,2,16,"div[mul[x,x],eml[x,x]]","((x*x)/EML(x,x))",0.18340172520584619,False,0.06958480033849028,-0.06958480033849028,0.36787944117144233,0.50321474123165899,-0.40344146836059736,False
zm_natural_param_c_over_r_plus_c,2,17,"eml[log[x],add[1,x]]","EML(log(x),(1+x))",0.18383619900088846,False,0.1245978427635073,-0.1245978427635073,0.30685281944005471,0.50000000301133696,0.25003564287544577,False
zm_natural_param_c_over_r_plus_c,2,18,"pow[div[x,1],div[1,x]]","pow((x/1),(1/x))",0.18457473768624114,False,0.0074038649776050408,-0.0074038649776050408,1,0.99999996389215084,-2.343438747791879,False
zm_natural_param_c_over_r_plus_c,2,19,"div[mul[x,x],add[1,x]]",((x*x)/(1+x)),0.18540314646187683,False,0.14023268635327674,-0.14023268635327674,0.5,0.75000000451609594,0.25005345733006834,False
zm_natural_param_c_over_r_plus_c,2,20,"div[mul[x,x],eml[x,1]]","((x*x)/EML(x,1))",0.18590319267472638,False,0.16320446970749722,-0.16320446970749722,0.36787944117144233,0.367879445602739,-0.36782699828381737,False
