test,step,rank,expression,math,rmse,is_predicted_generator,cosine_vs_predicted,cosine_vs_negative_predicted,f_at_1,fprime_at_1,fsecond_min,bregman_conditions_pass
poisson_sorted_rank,2,19,"eml[eml[x,x],pow[x,x]]","EML(EML(x,x),pow(x,x))",15.424503849694061,False,0.56298123801966893,-0.56298123801966893,15.154262241479262,25.039288871368626,44.682082638488282,False
poisson_sorted_rank,2,20,"eml[eml[x,x],sqrt[x]]","EML(EML(x,x),sqrt(x))",15.489846084886858,False,0.56985408167618889,-0.56985408167618889,15.154262241479262,25.539288895466598,47.367391639621928,False
poisson_sorted_rank,3,1,"div[pow[eml[x,1],eml[1,x]],eml[neg[x],mul[x,x]]]","(pow(EML(x,1),EML(1,x))/EML((-x),(x*x)))",3.086733798585374,False,0.07543924068755449,-0.07543924068755449,41.193555674716109,335.926193985797,2.3470704613155249,False
poisson_sorted_rank,3,2,"div[pow[eml[x,1],eml[x,x]],eml[neg[x],pow[x,x]]]","(pow(EML(x,1),EML(x,x))/EML((-x),pow(x,x)))",3.3479438495884852,False,0.086069294560928974,-0.086069294560928974,41.193555674716109,335.92647315451177,5.5406549713698041,False
poisson_sorted_rank,3,3,"div[eml[eml[x,1],div[1,x]],eml[neg[x],pow[x,x]]]","(EML(EML(x,1),(1/x))/EML((-x),pow(x,x)))",3.3772811323245886,False,0.098370409334354925,-0.098370409334354925,41.193555674716116,267.86285534809576,-397.28850759248598,False
poisson_sorted_rank,3,4,"pow[add[eml[x,x],neg[x]],eml[add[x,x],1]]","pow((EML(x,x)+(-x)),EML((x+x),1))",3.7370665320307732,False,0.10456204150198635,-0.10456204150198635,54.591583279624523,605.33995834802045,15.14936846780347,False
poisson_sorted_rank,3,5,"div[eml[eml[x,1],div[x,1]],eml[neg[x],mul[x,x]]]","(EML(EML(x,1),(x/1))/EML((-x),(x*x)))",3.7415512697020192,False,0.079762539152669315,-0.079762539152669315,41.193555674716116,374.40126186411362,-8.9139045244291992,False
poisson_sorted_rank,3,6,"div[eml[eml[x,x],div[1,x]],eml[neg[x],mul[x,x]]]","(EML(EML(x,x),(1/x))/EML((-x),(x*x)))",3.770550441112924,False,0.12878831933909846,-0.12878831933909846,41.193555674716116,338.64441200549481,39.829385241142518,False
poisson_sorted_rank,3,7,"div[eml[eml[x,1],div[1,x]],eml[neg[x],mul[x,x]]]","(EML(EML(x,1),(1/x))/EML((-x),(x*x)))",3.7950772768375773,False,0.066563572883039546,-0.066563572883039546,41.193555674716116,379.83781169622671,-16.628686923228088,False
poisson_sorted_rank,3,8,"div[eml[eml[x,1],add[1,x]],eml[neg[x],pow[x,x]]]","(EML(EML(x,1),(1+x))/EML((-x),pow(x,x)))",3.8772835527130018,False,0.11488787633720218,-0.11488787633720218,39.309386289352396,256.77957156067714,20.185879023714733,False
poisson_sorted_rank,3,9,"mul[add[eml[x,x],log[x]],pow[eml[x,1],eml[x,x]]]","((EML(x,x)+log(x))*pow(EML(x,1),EML(x,x)))",3.9062576339047763,False,0.10913763681791831,-0.10913763681791831,41.193555674716109,223.95124442374799,-1.2902803252927697,False
poisson_sorted_rank,3,10,"div[eml[eml[x,x],pow[x,x]],eml[neg[x],mul[x,x]]]","(EML(EML(x,x),pow(x,x))/EML((-x),(x*x)))",3.9107303643746572,False,0.1365940308809272,-0.1365940308809272,41.193555674716116,333.20786333514843,39.325498089421671,False
poisson_sorted_rank,3,11,"div[eml[eml[x,x],sqrt[x]],eml[neg[x],mul[x,x]]]","(EML(EML(x,x),sqrt(x))/EML((-x),(x*x)))",3.9218076038873213,False,0.13750155286075069,-0.13750155286075069,41.193555674716116,334.56699963146821,39.63510465028412,False
poisson_sorted_rank,3,12,"div[eml[eml[x,x],div[x,1]],eml[neg[x],mul[x,x]]]","(EML(EML(x,x),(x/1))/EML((-x),(x*x)))",3.977416562177519,False,0.14036792611614399,-0.14036792611614399,41.193555674716116,333.20786217343993,39.569415175536051,False
poisson_sorted_rank,3,13,"div[eml[eml[x,1],div[x,1]],eml[neg[x],pow[x,x]]]","(EML(EML(x,1),(x/1))/EML((-x),pow(x,x)))",4.0792948665669204,False,0.13439465163384592,-0.13439465163384592,41.193555674716116,262.42629684705753,35.821766144150388,False
poisson_sorted_rank,3,14,"div[eml[eml[x,x],mul[x,x]],eml[neg[x],mul[x,x]]]","(EML(EML(x,x),(x*x))/EML((-x),(x*x)))",4.0957926067774668,False,0.14604375424377258,-0.14604375424377258,41.193555674716116,330.48958725738339,39.436655860470637,False
poisson_sorted_rank,3,15,"mul[add[eml[x,x],sub[x,1]],pow[eml[x,1],eml[x,x]]]","((EML(x,x)+(x-1))*pow(EML(x,1),EML(x,x)))",4.1803082127327249,False,0.1250146380109686,-0.1250146380109686,41.193555674716109,223.9512423639535,31.04661067365123,False
poisson_sorted_rank,3,16,"pow[add[eml[x,x],neg[x]],eml[add[x,x],pow[x,x]]]","pow((EML(x,x)+(-x)),EML((x+x),pow(x,x)))",4.2817451007041463,False,0.12147475871213922,-0.12147475871213922,54.591583279624523,575.7883806557511,-0.58620856065772387,False
poisson_sorted_rank,3,17,"div[eml[eml[x,x],add[1,x]],eml[neg[x],mul[x,x]]]","(EML(EML(x,x),(1+x))/EML((-x),(x*x)))",4.4300918322759122,False,0.13654750171092922,-0.13654750171092922,39.309386289352396,322.43945439218078,38.137501037050242,False
poisson_sorted_rank,3,18,"div[pow[eml[x,1],eml[1,x]],eml[neg[x],pow[x,x]]]","(pow(EML(x,1),EML(1,x))/EML((-x),pow(x,x)))",4.4546558017615361,False,0.11390416935115247,-0.11390416935115247,41.193555674716109,223.95113080902956,14.964562669882071,False
poisson_sorted_rank,3,19,"div[eml[eml[x,x],add[x,x]],eml[neg[x],mul[x,x]]]","(EML(EML(x,x),(x+x))/EML((-x),(x*x)))",4.4727927655581627,False,0.1404609093795372,-0.1404609093795372,39.309386289352396,321.08031680120621,38.387251431789991,False
poisson_sorted_rank,3,20,"div[eml[eml[x,1],add[1,x]],eml[neg[x],mul[x,x]]]","(EML(EML(x,1),(1+x))/EML((-x),(x*x)))",4.6608276360224785,False,0.071972257143450999,-0.071972257143450999,39.309386289352396,363.63285408285446,-13.935968918179242,False
