dataset,city_count,vocab_size,population_sum,zm_a,zm_b,zm_c,zm_rmse,step2_winner_expr,step2_winner_math,step2_composite_rmse,step2_helpful,step2_delta_vs_zm,is_bregman_rank_in_step2_beam,is_bregman_rmse,exp_bregman_rank_in_step2_beam,exp_bregman_rmse,terminal_winner_expr,terminal_winner_math,terminal_composite_rmse,terminal_helpful
world_city_populations,33535,33535,3866943843,20.74903159086497,1.0609224160360018,100.42856857594688,0.12063481439379493,"eml[sub[x,1],eml[x,1]]","EML((x-1),EML(x,1))",0.12245636082251322,False,0.0018215464287182903,3,0.12448354410612535,1,0.12245636082251322,"add[add[add[add[sub[mul[mul[mul[sub[sqrt[x],mul[x,x]],log[mul[x,x]]],neg[mul[log[x],sqrt[x]]]],mul[mul[sub[sqrt[x],mul[x,x]],log[mul[x,x]]],neg[mul[log[x],sqrt[x]]]]],mul[mul[log[log[eml[x,x]]],mul[sub[sqrt[x],pow[x,x]],div[mul[x,x],add[x,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[log[mul[x,x]],add[neg[x],neg[x]]]]]],neg[mul[neg[mul[mul[log[x],mul[x,x]],log[sqrt[x]]]],neg[mul[mul[log[x],mul[x,x]],log[sqrt[x]]]]]]],add[add[add[add[mul[sub[sqrt[x],pow[x,x]],mul[sub[1,x],sub[x,1]]],mul[sub[sqrt[x],pow[x,x]],mul[sub[1,x],sub[x,1]]]],sub[mul[mul[log[x],mul[x,x]],eml[neg[x],add[x,x]]],mul[eml[sub[x,1],eml[x,1]],div[sub[x,1],add[1,x]]]]],add[add[mul[sub[sqrt[x],pow[x,x]],mul[sub[1,x],sub[x,1]]],mul[sub[sqrt[x],pow[x,x]],mul[sub[1,x],sub[x,1]]]],sub[mul[mul[log[x],mul[x,x]],eml[neg[x],add[x,x]]],mul[eml[sub[x,1],eml[x,1]],div[sub[x,1],add[1,x]]]]]],mul[mul[mul[neg[mul[log[x],sqrt[x]]],mul[mul[log[x],log[x]],add[neg[x],neg[x]]]],mul[neg[mul[log[x],sqrt[x]]],mul[mul[log[x],log[x]],add[neg[x],neg[x]]]]],add[sub[mul[log[sqrt[x]],add[sub[1,x],log[x]]],mul[sub[1,sqrt[x]],sub[1,sqrt[x]]]],add[mul[log[add[x,x]],log[sqrt[x]]],mul[log[add[x,x]],mul[log[x],log[x]]]]]]]],sub[mul[add[neg[neg[sub[div[1,add[x,x]],log[add[x,x]]]]],sub[sub[mul[div[pow[x,x],add[x,x]],div[pow[x,x],add[x,x]]],neg[div[sub[x,1],div[x,1]]]],sub[mul[log[add[x,x]],log[mul[x,x]]],mul[mul[log[x],log[x]],mul[pow[x,x],pow[x,x]]]]]],add[sub[mul[mul[sub[1,sqrt[x]],sub[1,sqrt[x]]],mul[div[1,eml[x,x]],div[1,eml[x,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[pow[x,x],eml[x,x]],log[sqrt[x]]]]],neg[mul[mul[eml[sub[x,1],eml[x,1]],div[sub[x,1],add[1,x]]],mul[div[sub[1,x],eml[1,x]],div[sub[1,x],eml[1,x]]]]]]],mul[neg[neg[mul[add[mul[log[x],log[x]],log[mul[x,x]]],add[mul[log[x],log[x]],log[mul[x,x]]]]]],add[mul[mul[mul[sub[1,sqrt[x]],sub[1,sqrt[x]]],mul[add[mul[x,x],neg[x]],div[sqrt[x],add[x,x]]]],mul[mul[sub[1,sqrt[x]],sub[1,sqrt[x]]],mul[add[mul[x,x],neg[x]],div[sqrt[x],add[x,x]]]]],mul[mul[mul[sub[1,sqrt[x]],sub[1,sqrt[x]]],mul[add[mul[x,x],neg[x]],div[sqrt[x],add[x,x]]]],mul[mul[sub[1,sqrt[x]],sub[1,sqrt[x]]],mul[add[mul[x,x],neg[x]],div[sqrt[x],add[x,x]]]]]]]]],add[add[neg[mul[add[mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]]],add[mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]]]]],neg[mul[add[mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]]],add[mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]]]]]],add[neg[mul[add[mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]]],add[mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]]]]],neg[mul[add[mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]]],add[mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]],mul[mul[mul[log[x],add[x,x]],div[add[x,x],eml[x,x]]],mul[div[log[x],eml[x,1]],div[log[x],div[1,x]]]]]]]]]]","(((((((((sqrt(x)-(x*x))*log((x*x)))*(-(log(x)*sqrt(x))))*(((sqrt(x)-(x*x))*log((x*x)))*(-(log(x)*sqrt(x)))))-((log(log(EML(x,x)))*((sqrt(x)-pow(x,x))*((x*x)/(x+x))))*(((log(x)*(x+x))*((x+x)/EML(x,x)))*(log((x*x))*((-x)+(-x))))))+(-((-((log(x)*(x*x))*log(sqrt(x))))*(-((log(x)*(x*x))*log(sqrt(x)))))))+((((((sqrt(x)-pow(x,x))*((1-x)*(x-1)))+((sqrt(x)-pow(x,x))*((1-x)*(x-1))))+(((log(x)*(x*x))*EML((-x),(x+x)))-(EML((x-1),EML(x,1))*((x-1)/(1+x)))))+((((sqrt(x)-pow(x,x))*((1-x)*(x-1)))+((sqrt(x)-pow(x,x))*((1-x)*(x-1))))+(((log(x)*(x*x))*EML((-x),(x+x)))-(EML((x-1),EML(x,1))*((x-1)/(1+x))))))+((((-(log(x)*sqrt(x)))*((log(x)*log(x))*((-x)+(-x))))*((-(log(x)*sqrt(x)))*((log(x)*log(x))*((-x)+(-x)))))*(((log(sqrt(x))*((1-x)+log(x)))-((1-sqrt(x))*(1-sqrt(x))))+((log((x+x))*log(sqrt(x)))+(log((x+x))*(log(x)*log(x))))))))+((((-(-((1/(x+x))-log((x+x)))))+((((pow(x,x)/(x+x))*(pow(x,x)/(x+x)))-(-((x-1)/(x/1))))-((log((x+x))*log((x*x)))-((log(x)*log(x))*(pow(x,x)*pow(x,x))))))*(((((1-sqrt(x))*(1-sqrt(x)))*((1/EML(x,x))*(1/EML(x,x))))-(((log(x)*(x+x))*((x+x)/EML(x,x)))*((pow(x,x)/EML(x,x))*log(sqrt(x)))))+(-((EML((x-1),EML(x,1))*((x-1)/(1+x)))*(((1-x)/EML(1,x))*((1-x)/EML(1,x)))))))-((-(-(((log(x)*log(x))+log((x*x)))*((log(x)*log(x))+log((x*x))))))*(((((1-sqrt(x))*(1-sqrt(x)))*(((x*x)+(-x))*(sqrt(x)/(x+x))))*(((1-sqrt(x))*(1-sqrt(x)))*(((x*x)+(-x))*(sqrt(x)/(x+x)))))+((((1-sqrt(x))*(1-sqrt(x)))*(((x*x)+(-x))*(sqrt(x)/(x+x))))*(((1-sqrt(x))*(1-sqrt(x)))*(((x*x)+(-x))*(sqrt(x)/(x+x)))))))))+(((-(((((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))+(((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x)))))*((((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))+(((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x)))))))+(-(((((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))+(((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x)))))*((((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))+(((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))))))+((-(((((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))+(((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x)))))*((((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))+(((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x)))))))+(-(((((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))+(((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x)))))*((((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))+(((log(x)*(x+x))*((x+x)/EML(x,x)))*((log(x)/EML(x,1))*(log(x)/(1/x))))))))))",0.11566535216101133,True
