grid_index,domain_value,sr_x,log_p_emp,log_p_fit,residual
45,0.74133399590935112,0.61532267199983948,-1.3259785270206985,-1.2079015625273144,-0.11807696449338412
46,0.75809938795205478,0.61858673187046986,-1.3397935013162696,-1.2173235651974712,-0.12246993611879842
47,0.77486477999475833,0.62178059143452746,-1.3537672143137078,-1.2266681844458085,-0.12709902986789934
48,0.791630172037462,0.62490720682909129,-1.3678683136698748,-1.2359387334405523,-0.13192958022932255
49,0.80839556408016555,0.62796935131064369,-1.3820664514806897,-1.2451383170221586,-0.13692813445853114
50,0.82516095612286922,0.63096963003592133,-1.3963323400464207,-1.2542698488111985,-0.14206249123522219
51,0.84192634816557288,0.63391049337901462,-1.4106378036366656,-1.2633360665953839,-0.14730173704128169
52,0.85869174020827643,0.63679424895528614,-1.4249558258933797,-1.2723395461993703,-0.15261627969400937
53,0.8754571322509801,0.63962307249993844,-1.4392605925313606,-1.2812827140133902,-0.1579778785179704
54,0.89222252429368365,0.64239901772970431,-1.4535275290190852,-1.2901678583333971,-0.16335967068568813
55,0.90898791633638731,0.64512402529963631,-1.4677333329494944,-1.2989971396454902,-0.16873619330400413
56,0.92575330837909098,0.64779993095284083,-1.4818560008392532,-1.3077725999704159,-0.17408340086883722
57,0.94251870042179453,0.65042847294887784,-1.4958748491278528,-1.3164961713693706,-0.17937867775848226
58,0.95928409246449819,0.65301129884611175,-1.5097705291837509,-1.3251696836998548,-0.1846008454838961
59,0.97604948450720175,0.6555499717042842,-1.5235250361637491,-1.3337948716995447,-0.18973016446420443
60,0.99281487654990541,0.65804597576578616,-1.5371217116153777,-1.3423733814668652,-0.19474833014851245
61,1.0095802685926092,0.66050072166733687,-1.5505452397581858,-1.3509067763988845,-0.19963846335930135
62,1.0263456606353127,0.66291555122788948,-1.5637816374306113,-1.3593965426401664,-0.20438509479044487
63,1.0431110526780163,0.66529174185345374,-1.5768182377424822,-1.3678440940901355,-0.20897414365234668
64,1.0598764447207201,0.66763051059503786,-1.5896436675301608,-1.3762507770111894,-0.21339289051897148
65,1.0766418367634236,0.66993301789198101,-1.6022478187703981,-1.384617874275164,-0.2176299444952341
66,1.0934072288061272,0.67220037102950103,-1.6146218141698641,-1.3929466092816867,-0.22167520488817738
67,1.1101726208488309,0.67443362733624568,-1.6267579672093155,-1.4012381495783706,-0.22551981763094497
68,1.1269380128915345,0.6766337971449613,-1.6386497369825845,-1.4094936102096773,-0.2291561267729072
69,1.1437034049342381,0.67880184653702969,-1.6502916782309316,-1.4177140568184825,-0.23257762141244909
70,1.1604687969769416,0.68093869988953581,-1.6616793870308266,-1.4259005085219463,-0.23577887850888035
71,1.1772341890196454,0.68304524224167351,-1.6728094426465347,-1.4340539405811088,-0.23875550206542595
72,1.1939995810623489,0.685122321495651,-1.6836793461074071,-1.4421752868817221,-0.24150405922568496
73,1.2107649731050525,0.68717075046579501,-1.6942874561111281,-1.4502654422421006,-0.24402201386902744
74,1.2275303651477563,0.68919130878824764,-1.7046329228887216,-1.4583252645622788,-0.24630765832644275
75,1.2442957571904598,0.69118474470248092,-1.7147156206915812,-1.4663555768273795,-0.24836004386420174
76,1.2610611492331634,0.69315177671482453,-1.7245360795775533,-1.4743571689769128,-0.25017891060064046
77,1.2778265412758671,0.69509309515325057,-1.7340954171776057,-1.4823307996506245,-0.2517646175269812
78,1.2945919333185707,0.69700936362184573,-1.7433952711205853,-1.4902771978205491,-0.25311807330003622
79,1.3113573253612743,0.69890122036263247,-1.7524377327771523,-1.4981970643180591,-0.25424066845909321
80,1.3281227174039778,0.70076927953173285,-1.7612252829582828,-1.5060910732639086,-0.25513420969437428
81,1.3448881094466816,0.70261413239626391,-1.7697607301672147,-1.5139598734085773,-0.2558008567586374
82,1.3616535014893851,0.70443634845779568,-1.7780471519576084,-1.5218040893895814,-0.25624306256802698
83,1.3784188935320887,0.70623647650771693,-1.7860878398966964,-1.5296243229118485,-0.25646351698484793
84,1.3951842855747925,0.70801504561940043,-1.7938862485693401,-1.5374211538567379,-0.25646509471260215
85,1.411949677617496,0.70977256608165618,-1.8014459489908636,-1.5451951413248213,-0.25625080766604236
86,1.4287150696601996,0.71150953027759212,-1.8087705867225368,-1.5529468246171141,-0.25582376210542268
87,1.4454804617029033,0.71322641351267146,-1.8158638449063678,-1.5606767241590667,-0.2551871207473011
88,1.4622458537456069,0.71492367479544783,-1.822729412356606,-1.5683853423712781,-0.25434406998532788
89,1.4790112457883104,0.71660175757418876,-1.829370956764957,-1.5760731644905732,-0.25329779227438376
90,1.495776637831014,0.71826109043234587,-1.8357921029978734,-1.5837406593448022,-0.25205144365307119
91,1.5125420298737178,0.71990208774559517,-1.8419964163875437,-1.5913882800844603,-0.25060813630308343
92,1.5293074219164213,0.72152515030297626,-1.8479873908453859,-1.5990164648739773,-0.24897092597140857
93,1.5460728139591249,0.72313066589444919,-1.8537684415595486,-1.6066256375453225,-0.24714280401422606
94,1.5628382060018287,0.72471900986703375,-1.859342901976925,-1.61421620821636,-0.24512669376056495
95,1.5796035980445322,0.7262905456515194,-1.8647140247168572,-1.6217885738762092,-0.24292545084064798
96,1.5963689900872358,0.72784562526159757,-1.8698849860185651,-1.6293431189397076,-0.2405418670788575
97,1.6131343821299393,0.7293845897671305,-1.8748588932891659,-1.6368802157729057,-0.23797867751626023
98,1.6298997741726431,0.73090776974315008,-1.879638795292957,-1.6444002251913949,-0.23523857010156202
99,1.6466651662153466,0.73241548569606063,-1.8842276945072445,-1.6519034969331359,-0.2323241975741086
100,1.6634305582580502,0.73390804846842783,-1.8886285611646547,-1.659390370107338,-0.22923819105731669
101,1.680195950300754,0.73538575962362263,-1.8928443485068025,-1.6668611736208279,-0.22598317488597464
102,1.6969613423434575,0.73684891181152079,-1.8968780087887891,-1.6743162265832536,-0.22256178220553546
103,1.7137267343861611,0.73829778911636024,-1.9007325095983409,-1.6817558386923679,-0.21897667090597306
104,1.7304921264288649,0.73973266738779242,-1.9044108500854673,-1.6891803106005558,-0.21523053948491144
105,1.7472575184715684,0.7411538145560953,-1.9079160767391481,-1.696589934263693,-0.21132614247545511
106,1.764022910514272,0.74256149093244461,-1.9112512983932708,-1.7039849932733471,-0.20726630511992372
107,1.7807883025569755,0.74395594949508859,-1.9144197001957421,-1.7113657631732639,-0.2030539370224782
108,1.7975536945996793,0.7453374361622106,-1.9174245563291128,-1.7187325117610279,-0.19869204456808487
109,1.8143190866423828,0.7467061900522175,-1.9202692413275579,-1.7260854993757178,-0.19418374195184018
110,1.8310844786850864,0.7480624437321427,-1.9229572398921786,-1.733424979172332,-0.18953226071984663
111,1.8478498707277902,0.74940642345480712,-1.9254921551611213,-1.7407511973837102,-0.18474095777741106
112,1.8646152627704937,0.750738349385347,-1.9278777154441908,-1.7480643935706217,-0.17981332187356913
113,1.8813806548131973,0.75205843581767151,-1.9301177794785271,-1.7553648008606657,-0.17475297861786143
114,1.898146046855901,0.75336689138138435,-1.9322163403042136,-1.7626526461765697,-0.16956369412764394
115,1.9149114388986046,0.75466391923967113,-1.9341775278931708,-1.7699281504544508,-0.16424937743871992
116,1.9316768309413082,0.75594971727861804,-1.9360056106915073,-1.777191528852565,-0.1588140818389423
117,1.9484422229840117,0.75722447828840544,-1.9377049962531132,-1.7844429909510353,-0.1532620053020779
118,1.9652076150267155,0.75848839013679048,-1.9392802311513242,-1.7916827409430236,-0.1475974902083006
119,1.981973007069419,0.75974163593527044,-1.9407360003547955,-1.7989109778177812,-0.14182502253701434
120,1.9987383991121226,0.76098439419829245,-1.9420771262440915,-1.8061278955359927,-0.13594923070809872
121,2.0155037911548264,0.76221683899585746,-1.9433085674271116,-1.8133336831977935,-0.12997488422931802
122,2.0322691831975299,0.76343914009984326,-1.9444354174858538,-1.8205285252038292,-0.12390689228202456
123,2.0490345752402335,0.76465146312435528,-1.9454629037535847,-1.8277126014096978,-0.11775030234388684
124,2.065799967282937,0.76585396966039576,-1.9463963861836866,-1.8348860872741013,-0.1115102989095853
125,2.0825653593256406,0.76704681740512271,-1.9472413563289901,-1.8420491540010069,-0.10519220232798321
126,2.0993307513683446,0.76823016028596014,-1.9480034364056404,-1.8492019686761103,-0.098801467729530135
127,2.1160961434110481,0.76940414857980255,-1.9486883783704634,-1.8563446943978712,-0.092343683972592183
128,2.1328615354537517,0.77056892902754415,-1.9493020628965387,-1.8634774904033782,-0.085824572493160556
129,2.1496269274964552,0.77172464494415172,-1.9498504980902849,-1.8706005121892859,-0.079249985900998965
130,2.1663923195391588,0.7728714363244874,-1.9503398177568878,-1.8777139116280552,-0.072625906128832574
131,2.1831577115818623,0.77400943994507643,-1.9507762789898369,-1.8848178370797108,-0.065958441910126009
132,2.1999231036245659,0.77513878946200732,-1.9511662588372938,-1.8919124334993258,-0.059253825337967969
133,2.2166884956672699,0.77625961550513378,-1.9515162497829812,-1.8989978425404259,-0.052518407242555298
134,2.2334538877099734,0.77737204576875196,-1.951832853774033,-1.9060742026544957,-0.045758651119537364
135,2.250219279752677,0.77847620509890558,-1.9521227745321346,-1.9131416491867672,-0.038981125345367351
136,2.2669846717953805,0.7795722155774677,-1.9523928078992641,-1.9202003144684521,-0.032192493430811986
137,2.2837500638380841,0.78066019660314512,-1.9526498299931245,-1.9272503279055737,-0.025399502087550818
138,2.3005154558807877,0.78174026496953586,-1.9529007829815557,-1.9342918160645532,-0.018608966917002423
139,2.3172808479234912,0.78281253494036784,-1.9531526583274439,-1.9413249027546882,-0.011827755572755727
140,2.3340462399661952,0.78387711832204188,-1.9534124774061683,-1.9483497091076551,-0.0050627682985131539
141,2.3508116320088988,0.78493412453359346,-1.9536872694540635,-1.9553663536541692,0.0016790842001057626
142,2.3675770240516023,0.7859836606741798,-1.9539840468679499,-1.9623749523979226,0.0083909055299726809
143,2.3843424160943059,0.78702583158820216,-1.9543097779409095,-1.9693756188869074,0.015065840945997833
144,2.4011078081370094,0.78806073992815717,-1.9546713571855929,-1.9763684642822468,0.021697107096653845
145,2.417873200179713,0.78908848621531291,-1.9550755734630252,-1.9833535974246264,0.028278023961601173
146,2.434638592222417,0.79010916889830141,-1.9555290761989252,-1.9903311248984332,0.034802048699507981
147,2.4514039842651205,0.79112288440970957,-1.9560383400306949,-1.997301151093692,0.041262811062997118
148,2.4681693763078241,0.7921297272207537,-1.9566096282836132,-2.0042637782658939,0.04765414998228068
149,2.4849347683505276,0.79312978989411154,-1.957248955724241,-2.0112191065937948,0.053970150869553812
150,2.5017001603932312,0.79412316313498732,-1.9579620510803084,-2.0181672342352748,0.060205183154966369
151,2.5184655524359347,0.79510993584048184,-1.9587543198492336,-2.0251082573813313,0.066353937532097618
152,2.5352309444786383,0.79609019514733093,-1.9596308079408222,-2.0320422703082794,0.072411462367457213
153,2.5519963365213423,0.7970640264780805,-1.9605961667129723,-2.0389693654282324,0.078373198715260051
154,2.5687617285640458,0.79803151358575697,-1.9616546199624951,-2.0458896333379317,0.084235013375436596
155,2.5855271206067494,0.79899273859709063,-1.9628099334260343,-2.0528031628659846,0.089993229439950362
156,2.6022925126494529,0.79994778205435213,-1.9640653873286009,-2.0597100411185791,0.095644653789978218
157,2.6190579046921565,0.80089672295584879,-1.9654237524905649,-2.0666103535237275,0.10118660103316257
158,2.63582329673486,0.80183963879513864,-1.9668872704669387,-2.0735041838741024,0.10661691340716373
159,2.6525886887775636,0.80277660559900443,-1.968457638148208,-2.0803916143685108,0.11193397622030288
160,2.6693540808202676,0.80370769796423902,-1.9701359971985926,-2.0872727256520629,0.11713672845347034
161,2.6861194728629711,0.8046329890932854,-1.9719229286474427,-2.0941475968550844,0.12222466820764177
162,2.7028848649056747,0.8055525508287702,-1.9738184528832035,-2.1010163056308189,0.12719785274761541
163,2.7196502569483783,0.80646645368697845,-1.9758220352277585,-2.1078789281919605,0.13205689296420209
