slug,corpus,gate_family,seed,a1,b1,c1,a2,b2,c2,k,w_gate,w_tail,BIC,final_rmse,k_hit_lower_bound,k_hit_upper_bound,w_gate_hit_lower_bound,w_gate_hit_upper_bound,w_tail_hit_lower_bound,w_tail_hit_upper_bound,any_bounds_hit,best_start_index,best_nfev,wall_clock_seconds,peak_memory_mb,starts_within_1_bic,optimizer_warm_start_info,dispersion_min_bic,dispersion_median_bic,dispersion_max_bic,dispersion_across_starts,parameter_source
complete_sherlock_holmes,Complete Sherlock Holmes,logistic,20260415,20.272979610941803,2.9999999999995843,56.8891527254685,20.728776663600787,2.327397586437508,999.9999999978928,179.02866333532626,1.3541013229483325,0.4782845342793513,-34644.56437543057,0.10848579437451171,False,False,False,False,False,False,False,70,85,175.75030040740967,73.5859375,19,100 random starts; best objective selected; per-start dispersion summarized.,-34644.56437543057,-29487.199895644022,-28060.04592563245,min=-34644.56437543057;median=-29487.199895644022;max=-28060.04592563245;within1=19,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
complete_sherlock_holmes,Complete Sherlock Holmes,tanh,20260415,,,,,,,179.03893057636733,2.7082927308456757,0.4782566454687911,-34644.564376136404,0.10848579436961392,False,False,False,False,False,False,False,85,45,195.39812111854553,73.5078125,25,100 random starts; best objective selected; per-start dispersion summarized.,-34644.564376136404,-29487.42569229916,-28060.045559063914,min=-34644.564376136404;median=-29487.42569229916;max=-28060.045559063914;within1=25,non-logistic a/b/c coefficients not saved in source bundle
complete_sherlock_holmes,Complete Sherlock Holmes,erf,20260415,,,,,,,147.95301378220583,2.90161588550484,0.5816867681195248,-34701.679545075145,0.10809018991225387,False,False,False,False,False,False,False,61,146,2357.8815367221832,73.6328125,28,100 random starts; best objective selected; per-start dispersion summarized.,-34701.679545075145,-29509.16686361513,-28076.313923652844,min=-34701.679545075145;median=-29509.16686361513;max=-28076.313923652844;within1=28,non-logistic a/b/c coefficients not saved in source bundle
complete_sherlock_holmes,Complete Sherlock Holmes,algebraic,20260415,,,,,,,241.6538672291126,2.950293940685945,0.34675465240285563,-34569.13753486747,0.1090104529054749,False,False,False,False,False,False,False,96,127,54.50936245918274,73.4296875,19,100 random starts; best objective selected; per-start dispersion summarized.,-34569.13753486747,-29456.481509495246,-28045.005779904917,min=-34569.13753486747;median=-29456.481509495246;max=-28045.005779904917;within1=19,non-logistic a/b/c coefficients not saved in source bundle
complete_sherlock_holmes,Complete Sherlock Holmes,arctan,20260415,,,,,,,262.6055170769844,0.5195354509891241,0.3180384968471047,-34461.73098415308,0.10976193991087752,False,False,False,False,False,False,False,16,51,45.272289991378784,73.44140625,19,100 random starts; best objective selected; per-start dispersion summarized.,-34461.73098415308,-29420.893729499832,-28038.796685121495,min=-34461.73098415308;median=-29420.893729499832;max=-28038.796685121495;within1=19,non-logistic a/b/c coefficients not saved in source bundle
jane_eyre,Jane Eyre,logistic,20260415,20.905862783849756,2.999999999999982,61.881654555352384,19.61305759718062,2.080620544955192,999.9999999912203,246.00942458515152,1.4032747459265802,0.6028131191431109,-54024.32168321529,0.11563759313120449,False,False,False,False,False,False,False,36,55,191.56283593177795,75.234375,33,100 random starts; best objective selected; per-start dispersion summarized.,-54024.32168321529,-47800.489582547656,-46428.41843905196,min=-54024.32168321529;median=-47800.489582547656;max=-46428.41843905196;within1=33,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
jane_eyre,Jane Eyre,tanh,20260415,,,,,,,246.01218193449643,2.8064063027360038,0.6028053961443,-54024.32169076049,0.11563759309641825,False,False,False,False,False,False,False,24,62,286.24781465530396,75.203125,45,100 random starts; best objective selected; per-start dispersion summarized.,-54024.32169076049,-47800.91465884366,-46097.11479675572,min=-54024.32169076049;median=-47800.91465884366;max=-46097.11479675572;within1=45,non-logistic a/b/c coefficients not saved in source bundle
jane_eyre,Jane Eyre,erf,20260415,,,,,,,221.77697916056016,2.977627963891344,0.6687221253042294,-54202.642715371134,0.1148183806677256,False,False,False,False,False,False,False,66,301,1474.8322541713715,75.33984375,38,100 random starts; best objective selected; per-start dispersion summarized.,-54202.642715371134,-47867.31485281238,-45381.69747686074,min=-54202.642715371134;median=-47867.31485281238;max=-45381.69747686074;within1=38,non-logistic a/b/c coefficients not saved in source bundle
jane_eyre,Jane Eyre,algebraic,20260415,,,,,,,292.98473658964144,3.1929463231404434,0.5002797898951817,-53814.06834341077,0.1166110154996503,False,False,False,False,False,False,False,54,131,75.68838143348694,75.2265625,27,100 random starts; best objective selected; per-start dispersion summarized.,-53814.06834341077,-47753.989994835225,-46024.82538790822,min=-53814.06834341077;median=-47753.989994835225;max=-46024.82538790822;within1=27,non-logistic a/b/c coefficients not saved in source bundle
jane_eyre,Jane Eyre,arctan,20260415,,,,,,,296.9198558545882,0.5195390170838796,0.49587325272521615,-53563.49082068753,0.11778183704175431,False,False,False,False,False,False,False,31,28,96.39180374145508,75.125,31,100 random starts; best objective selected; per-start dispersion summarized.,-53563.49082068753,-47743.992681322554,-46919.82131336766,min=-53563.49082068753;median=-47743.992681322554;max=-46919.82131336766;within1=31,non-logistic a/b/c coefficients not saved in source bundle
dubliners,Dubliners,logistic,20260415,9.098441549121143,0.9954233534141691,1.0579276719310717,13.988523847902135,1.6455362584230855,999.9999999999999,528.0129427011852,0.1655546483460677,0.1236693160305789,-31480.905668966538,0.1102627088026476,False,False,False,False,False,False,False,48,50,362.87645745277405,72.90234375,4,100 random starts; best objective selected; per-start dispersion summarized.,-31480.905668966538,-31380.352478878063,-25887.66830854384,min=-31480.905668966538;median=-31380.352478878063;max=-25887.66830854384;within1=4,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
dubliners,Dubliners,tanh,20260415,,,,,,,528.0323299007182,0.33112969228656197,0.12366444260878325,-31480.905648343658,0.11026270896150847,False,False,False,False,False,False,False,49,44,609.2055745124817,72.91015625,1,100 random starts; best objective selected; per-start dispersion summarized.,-31480.905648343658,-31380.352282506246,-25887.6682149105,min=-31480.905648343658;median=-31380.352282506246;max=-25887.6682149105;within1=1,non-logistic a/b/c coefficients not saved in source bundle
dubliners,Dubliners,erf,20260415,,,,,,,522.3604258171179,0.4255221097116447,0.12516036532571942,-31484.904922407757,0.11023190630710086,False,False,False,False,False,False,False,28,48,568.7816724777222,72.82421875,9,100 random starts; best objective selected; per-start dispersion summarized.,-31484.904922407757,-31374.580068079616,-26018.286897295566,min=-31484.904922407757;median=-31374.580068079616;max=-26018.286897295566;within1=9,non-logistic a/b/c coefficients not saved in source bundle
dubliners,Dubliners,algebraic,20260415,,,,,,,504.5104051531885,0.39273724635067314,0.12987953877905356,-31483.294879474415,0.11024430592171225,False,False,False,False,False,False,False,17,40,334.8218445777893,72.828125,20,100 random starts; best objective selected; per-start dispersion summarized.,-31483.294879474415,-27148.87840891318,-25687.807617314793,min=-31483.294879474415;median=-27148.87840891318;max=-25687.807617314793;within1=20,non-logistic a/b/c coefficients not saved in source bundle
dubliners,Dubliners,arctan,20260415,,,,,,,489.33962095793794,0.27059069189012475,0.13340301016886583,-31487.88538915593,0.11020895616534584,False,False,False,False,False,False,False,49,38,80.62192845344543,72.828125,49,100 random starts; best objective selected; per-start dispersion summarized.,-31487.88538915593,-31222.504095853576,-25917.932143300965,min=-31487.88538915593;median=-31222.504095853576;max=-25917.932143300965;within1=49,non-logistic a/b/c coefficients not saved in source bundle
the_iliad,The Iliad,logistic,20260415,18.45091518193268,2.982362992598943,24.13091803449866,24.636420652478566,2.5631514236230037,999.9999999997281,114.09812194295927,2.1232928334802716,1.280625953686783,-54483.96705303369,0.10880034405744529,False,False,False,False,False,False,False,84,155,1877.1756939888,75.44140625,38,100 random starts; best objective selected; per-start dispersion summarized.,-54483.96705303369,-46059.32480589865,-44229.0974419119,min=-54483.96705303369;median=-46059.32480589865;max=-44229.0974419119;within1=38,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
the_iliad,The Iliad,tanh,20260415,,,,,,,114.04764255153466,4.247113575518769,1.2812037736483295,-54483.96704605789,0.10880034408829772,False,False,False,False,False,False,False,94,135,1208.2768206596375,75.453125,60,100 random starts; best objective selected; per-start dispersion summarized.,-54483.96704605789,-54483.96601305528,-44779.69572833664,min=-54483.96704605789;median=-54483.96601305528;max=-44779.69572833664;within1=60,non-logistic a/b/c coefficients not saved in source bundle
the_iliad,The Iliad,erf,20260415,,,,,,,88.40402540831631,4.166268337515849,1.6567330588840095,-54569.83226344295,0.10842124327766214,False,False,False,False,False,False,False,60,166,3232.0116815567017,75.5,46,100 random starts; best objective selected; per-start dispersion summarized.,-54569.83226344295,-49975.714834181694,-44770.72594965205,min=-54569.83226344295;median=-49975.714834181694;max=-44770.72594965205;within1=46,non-logistic a/b/c coefficients not saved in source bundle
the_iliad,The Iliad,algebraic,20260415,,,,,,,152.96342630268683,5.003288087515026,0.9438277778306365,-54393.14060747899,0.10920279176992426,False,False,False,False,False,False,False,11,83,218.57289218902588,75.5,39,100 random starts; best objective selected; per-start dispersion summarized.,-54393.14060747899,-45919.80774101298,-44757.21302094017,min=-54393.14060747899;median=-45919.80774101298;max=-44757.21302094017;within1=39,non-logistic a/b/c coefficients not saved in source bundle
the_iliad,The Iliad,arctan,20260415,,,,,,,191.89555653037965,3.7740042301185923,0.7407525395550811,-54165.455321518515,0.11021820999950488,False,False,False,False,False,False,False,9,93,48.5667085647583,75.49609375,22,100 random starts; best objective selected; per-start dispersion summarized.,-54165.455321518515,-45884.65209842568,-43437.10491296613,min=-54165.455321518515;median=-45884.65209842568;max=-43437.10491296613;within1=22,non-logistic a/b/c coefficients not saved in source bundle
democracy_in_america,Democracy in America,logistic,20260415,19.440896131484706,2.9999999999999996,34.668248316330235,24.931433979818156,2.6983405885082985,999.9999999998279,225.14364616741184,1.5039279118106115,0.5147242374278599,-40417.08174083309,0.11336429055601163,False,False,False,False,False,False,False,71,193,376.42749214172363,74.34765625,23,100 random starts; best objective selected; per-start dispersion summarized.,-40417.08174083309,-35855.57652538328,-33499.94888112502,min=-40417.08174083309;median=-35855.57652538328;max=-33499.94888112502;within1=23,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
democracy_in_america,Democracy in America,tanh,20260415,,,,,,,225.13068839238312,3.0079189807128413,0.5147547124182248,-40417.081742966264,0.11336429054301168,False,False,False,False,False,False,False,2,69,505.3438687324524,74.30078125,27,100 random starts; best objective selected; per-start dispersion summarized.,-40417.081742966264,-35858.0752623056,-30123.426813936363,min=-40417.081742966264;median=-35858.0752623056;max=-30123.426813936363;within1=27,non-logistic a/b/c coefficients not saved in source bundle
democracy_in_america,Democracy in America,erf,20260415,,,,,,,202.443523167002,3.1984308930826675,0.5734351162051493,-40576.5182321234,0.11239680489370021,False,False,False,False,False,False,False,69,154,2518.353537082672,74.3046875,23,100 random starts; best objective selected; per-start dispersion summarized.,-40576.5182321234,-35903.38375010522,-34920.68104433912,min=-40576.5182321234;median=-35903.38375010522;max=-34920.68104433912;within1=23,non-logistic a/b/c coefficients not saved in source bundle
democracy_in_america,Democracy in America,algebraic,20260415,,,,,,,262.42099858230506,3.3684713506059207,0.4376597029078865,-40191.934336794686,0.11474472074570434,False,False,False,False,False,False,False,63,114,51.85200834274292,74.30078125,22,100 random starts; best objective selected; per-start dispersion summarized.,-40191.934336794686,-35806.12186982267,-34585.71806144157,min=-40191.934336794686;median=-35806.12186982267;max=-34585.71806144157;within1=22,non-logistic a/b/c coefficients not saved in source bundle
democracy_in_america,Democracy in America,arctan,20260415,,,,,,,307.8858275637038,2.4595350389781117,0.3682126338568029,-39885.26475318964,0.11665206264597675,False,False,False,False,False,False,False,7,63,33.707234382629395,74.3671875,14,100 random starts; best objective selected; per-start dispersion summarized.,-39885.26475318964,-35796.63660786808,-32610.738425015166,min=-39885.26475318964;median=-35796.63660786808;max=-32610.738425015166;within1=14,non-logistic a/b/c coefficients not saved in source bundle
origin_of_species,Origin of Species,logistic,20260415,19.01535316190585,2.9999999999999996,30.253818825217426,27.132043916154633,2.990766383773015,999.9999999999999,148.50249656749972,1.830860443488672,0.6019089891491399,-30347.22868615204,0.10981041037976724,False,False,False,False,False,False,False,47,92,524.8984799385071,73.0625,23,100 random starts; best objective selected; per-start dispersion summarized.,-30347.22868615204,-27506.081973954468,-25529.29889627819,min=-30347.22868615204;median=-27506.081973954468;max=-25529.29889627819;within1=23,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
origin_of_species,Origin of Species,tanh,20260415,,,,,,,148.48228187455007,3.6617728967344942,0.6019932264916441,-30347.228686439914,0.10981041037747223,False,False,False,False,False,False,False,5,79,554.7552254199982,73.078125,19,100 random starts; best objective selected; per-start dispersion summarized.,-30347.228686439914,-27507.309099486825,-26997.00920162882,min=-30347.228686439914;median=-27507.309099486825;max=-26997.00920162882;within1=19,non-logistic a/b/c coefficients not saved in source bundle
origin_of_species,Origin of Species,erf,20260415,,,,,,,132.32899708731787,3.8874895750020575,0.6780624959469121,-30404.324812479175,0.1093561652595668,False,False,False,False,False,False,False,68,80,1402.006908416748,73.00390625,24,100 random starts; best objective selected; per-start dispersion summarized.,-30404.324812479175,-27551.72162740363,-27013.834151441944,min=-30404.324812479175;median=-27551.72162740363;max=-27013.834151441944;within1=24,non-logistic a/b/c coefficients not saved in source bundle
origin_of_species,Origin of Species,algebraic,20260415,,,,,,,170.46427537597378,4.0645473474617395,0.5201164289577133,-30248.311913025536,0.11060184261161528,False,False,False,False,False,False,False,1,67,368.71788024902344,73.01171875,13,100 random starts; best objective selected; per-start dispersion summarized.,-30248.311913025536,-27453.56022147013,-26975.03203598641,min=-30248.311913025536;median=-27453.56022147013;max=-26975.03203598641;within1=13,non-logistic a/b/c coefficients not saved in source bundle
origin_of_species,Origin of Species,arctan,20260415,,,,,,,194.24812633798527,2.9550059474342025,0.4520965412109101,-30092.25561814084,0.1118620619133655,False,False,False,False,False,False,False,67,73,30.84328866004944,73.0078125,4,100 random starts; best objective selected; per-start dispersion summarized.,-30092.25561814084,-27433.529478154895,-24516.12576353891,min=-30092.25561814084;median=-27433.529478154895;max=-24516.12576353891;within1=4,non-logistic a/b/c coefficients not saved in source bundle
wealth_of_nations,Wealth of Nations,logistic,20260415,20.73250209078437,2.9999999999891895,42.45038393873577,26.7496939862605,2.888426793454951,999.9999996444618,187.38223733805,1.6443238685718369,0.6629319279500829,-41659.451952953954,0.11057739541154347,False,False,False,False,False,False,False,85,194,618.0387392044067,73.13671875,23,100 random starts; best objective selected; per-start dispersion summarized.,-41659.451952953954,-37574.449820566835,-33702.00485455968,min=-41659.451952953954;median=-37574.449820566835;max=-33702.00485455968;within1=23,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
wealth_of_nations,Wealth of Nations,tanh,20260415,,,,,,,187.376249931434,3.288706679210889,0.6629534825125359,-41659.45195223564,0.11057739541573369,False,False,False,False,False,False,False,16,52,813.682858467102,73.203125,29,100 random starts; best objective selected; per-start dispersion summarized.,-41659.45195223564,-37575.824470075255,-36983.38291181005,min=-41659.45195223564;median=-37575.824470075255;max=-36983.38291181005;within1=29,non-logistic a/b/c coefficients not saved in source bundle
wealth_of_nations,Wealth of Nations,erf,20260415,,,,,,,176.1545925000518,3.469857816519729,0.7061103878362087,-41804.66751357638,0.10973353544957763,False,False,False,False,False,False,False,74,316,1569.5389094352722,73.73828125,21,100 random starts; best objective selected; per-start dispersion summarized.,-41804.66751357638,-37654.38148271493,-36976.131166350395,min=-41804.66751357638;median=-37654.38148271493;max=-36976.131166350395;within1=21,non-logistic a/b/c coefficients not saved in source bundle
wealth_of_nations,Wealth of Nations,algebraic,20260415,,,,,,,203.46675339635706,3.748224819137927,0.6074054101158136,-41433.184515422094,0.11190520640837227,False,False,False,False,False,False,False,93,73,41.2342689037323,73.734375,14,100 random starts; best objective selected; per-start dispersion summarized.,-41433.184515422094,-37492.90507440308,-36946.92391069727,min=-41433.184515422094;median=-37492.90507440308;max=-36946.92391069727;within1=14,non-logistic a/b/c coefficients not saved in source bundle
wealth_of_nations,Wealth of Nations,arctan,20260415,,,,,,,219.03437282389615,2.829251826360644,0.5606601777755827,-41127.29986330493,0.11372561971261415,False,False,False,False,False,False,False,67,66,45.79470133781433,73.7421875,13,100 random starts; best objective selected; per-start dispersion summarized.,-41127.29986330493,-37474.35641399925,-36945.09909078423,min=-41127.29986330493;median=-37474.35641399925;max=-36945.09909078423;within1=13,non-logistic a/b/c coefficients not saved in source bundle
les_miserables,Les Miserables,logistic,20260415,21.632319674661133,2.9999999999999996,59.09236999130856,22.9740592974299,2.3037648059754234,999.9999999998751,485.51548027280364,1.2741856365913693,0.5736852497252185,-98242.97038787806,0.11439167100833743,False,False,False,False,False,False,False,79,83,225.0641586780548,77.36328125,51,100 random starts; best objective selected; per-start dispersion summarized.,-98242.97038787806,-98242.96873819613,-78847.02881823688,min=-98242.97038787806;median=-98242.96873819613;max=-78847.02881823688;within1=51,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
les_miserables,Les Miserables,tanh,20260415,,,,,,,485.5184271886706,2.5481950469363484,0.5736811407135851,-98242.97038989275,0.11439167100325597,False,False,False,False,False,False,False,2,40,254.6453664302826,77.26953125,52,100 random starts; best objective selected; per-start dispersion summarized.,-98242.97038989275,-98242.96901332775,-66446.52387163693,min=-98242.97038989275;median=-98242.96901332775;max=-66446.52387163693;within1=52,non-logistic a/b/c coefficients not saved in source bundle
les_miserables,Les Miserables,erf,20260415,,,,,,,462.1482981711422,2.693747136427065,0.5996402082933792,-99041.06393146764,0.11239633025388573,False,False,False,False,False,False,False,63,69,3963.3940732479095,77.32421875,52,100 random starts; best objective selected; per-start dispersion summarized.,-99041.06393146764,-99041.0624998651,-63956.852580301624,min=-99041.06393146764;median=-99041.0624998651;max=-63956.852580301624;within1=52,non-logistic a/b/c coefficients not saved in source bundle
les_miserables,Les Miserables,algebraic,20260415,,,,,,,543.6322502901546,2.948301001303791,0.5103260741974742,-97343.1322220562,0.11668390323002636,False,False,False,False,False,False,False,48,60,90.49861598014832,77.328125,58,100 random starts; best objective selected; per-start dispersion summarized.,-97343.1322220562,-97343.13173064792,-66783.65599633465,min=-97343.1322220562;median=-97343.13173064792;max=-66783.65599633465;within1=58,non-logistic a/b/c coefficients not saved in source bundle
les_miserables,Les Miserables,arctan,20260415,,,,,,,630.9250817122814,2.1847204830814033,0.4346044813220064,-96413.41515067253,0.11910050500127134,False,False,False,False,False,False,False,40,86,85.52772521972656,77.5,39,100 random starts; best objective selected; per-start dispersion summarized.,-96413.41515067253,-92753.34826389303,-75927.61506617478,min=-96413.41515067253;median=-92753.34826389303;max=-75927.61506617478;within1=39,non-logistic a/b/c coefficients not saved in source bundle
decline_and_fall_vol1,Decline and Fall Vol 1,logistic,20260415,19.565044764208384,2.9999999999999996,35.88628450834891,24.61328907053098,2.557238492711379,999.9999999978587,321.79748509640643,1.3900081687121657,0.5658476419594417,-70175.83280761002,0.11101915735403524,False,False,False,False,False,False,False,51,150,475.7797508239746,75.2265625,46,100 random starts; best objective selected; per-start dispersion summarized.,-70175.83280761002,-56879.10066033087,-52626.37551267841,min=-70175.83280761002;median=-56879.10066033087;max=-52626.37551267841;within1=46,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
decline_and_fall_vol1,Decline and Fall Vol 1,tanh,20260415,,,,,,,321.8125910003339,2.77986304968113,0.5658192906192244,-70175.83280784138,0.11101915735323174,False,False,False,False,False,False,False,89,91,451.3180658817291,75.37890625,45,100 random starts; best objective selected; per-start dispersion summarized.,-70175.83280784138,-56880.08962171786,-46814.60515099178,min=-70175.83280784138;median=-56880.08962171786;max=-46814.60515099178;within1=45,non-logistic a/b/c coefficients not saved in source bundle
decline_and_fall_vol1,Decline and Fall Vol 1,erf,20260415,,,,,,,294.02892415302637,2.8939944200648204,0.6170071423618185,-70674.21000987061,0.10930169713191742,False,False,False,False,False,False,False,42,54,3654.1278438568115,75.42578125,54,100 random starts; best objective selected; per-start dispersion summarized.,-70674.21000987061,-70674.2094384217,-54375.12323957732,min=-70674.21000987061;median=-70674.2094384217;max=-54375.12323957732;within1=54,non-logistic a/b/c coefficients not saved in source bundle
decline_and_fall_vol1,Decline and Fall Vol 1,algebraic,20260415,,,,,,,379.3178613322574,3.241618369898139,0.4761138618796881,-69675.94053428204,0.1127689487779305,False,False,False,False,False,False,False,27,61,85.79563117027283,75.30078125,38,100 random starts; best objective selected; per-start dispersion summarized.,-69675.94053428204,-56765.079999526664,-46622.63470896646,min=-69675.94053428204;median=-56765.079999526664;max=-46622.63470896646;within1=38,non-logistic a/b/c coefficients not saved in source bundle
decline_and_fall_vol1,Decline and Fall Vol 1,arctan,20260415,,,,,,,451.4244470888713,2.420738854097663,0.39360641168194793,-69058.5207652991,0.11496823976097724,False,False,False,False,False,False,False,27,69,79.07736206054688,75.17578125,33,100 random starts; best objective selected; per-start dispersion summarized.,-69058.5207652991,-56692.436987229594,-51265.625706456754,min=-69058.5207652991;median=-56692.436987229594;max=-51265.625706456754;within1=33,non-logistic a/b/c coefficients not saved in source bundle
emile,Emile,logistic,20260415,21.1660496866071,2.9999999999999996,62.245356354408095,22.473131092652938,2.4289868512481707,999.9999999998713,312.6407264604551,1.2122850147398025,0.4226379870999384,-49411.64458513997,0.10917932237806527,False,False,False,False,False,False,False,81,111,252.78362560272217,74.44921875,32,100 random starts; best objective selected; per-start dispersion summarized.,-49411.64458513997,-42225.516950920806,-40396.68677193247,min=-49411.64458513997;median=-42225.516950920806;max=-40396.68677193247;within1=32,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
emile,Emile,tanh,20260415,,,,,,,312.6402593614157,2.4246185308907346,0.4226387753583597,-49411.64458554419,0.10917932237609046,False,False,False,False,False,False,False,26,46,167.6579110622406,74.3671875,38,100 random starts; best objective selected; per-start dispersion summarized.,-49411.64458554419,-42225.869449126934,-38333.61410900466,min=-49411.64458554419;median=-42225.869449126934;max=-38333.61410900466;within1=38,non-logistic a/b/c coefficients not saved in source bundle
emile,Emile,erf,20260415,,,,,,,292.5062061672901,2.6198479785059336,0.45154290621619825,-49619.851237434625,0.10816686945899724,False,False,False,False,False,False,False,60,155,1901.6607513427734,74.375,33,100 random starts; best objective selected; per-start dispersion summarized.,-49619.851237434625,-42280.091552801714,-37323.630186682676,min=-49619.851237434625;median=-42280.091552801714;max=-37323.630186682676;within1=33,non-logistic a/b/c coefficients not saved in source bundle
emile,Emile,algebraic,20260415,,,,,,,357.7705881784405,2.6875190529391046,0.3658417706275505,-49132.16403369639,0.11055327501661716,False,False,False,False,False,False,False,82,116,59.192582845687866,74.37890625,39,100 random starts; best objective selected; per-start dispersion summarized.,-49132.16403369639,-42170.537680564186,-38128.55980526802,min=-49132.16403369639;median=-42170.537680564186;max=-38128.55980526802;within1=39,non-logistic a/b/c coefficients not saved in source bundle
emile,Emile,arctan,20260415,,,,,,,416.140878422735,1.929742694657019,0.3095047333417542,-48745.69986255344,0.11248169990349466,False,False,False,False,False,False,False,32,58,44.730684995651245,74.47265625,14,100 random starts; best objective selected; per-start dispersion summarized.,-48745.69986255344,-42150.493087819734,-40351.56671600237,min=-48745.69986255344;median=-42150.493087819734;max=-40351.56671600237;within1=14,non-logistic a/b/c coefficients not saved in source bundle
ulysses,Ulysses,logistic,20260415,22.338762365976677,2.9999999999962945,90.84498763287812,15.57049677930863,1.5580752059151164,999.9999999999999,153.770460303672,1.5359260585440193,1.8480845781857556,-127893.29187377344,0.10998489024216669,False,False,False,False,False,False,False,35,71,1023.103636264801,78.33984375,63,100 random starts; best objective selected; per-start dispersion summarized.,-127893.29187377344,-127893.29176296525,-104372.70911660214,min=-127893.29187377344;median=-127893.29176296525;max=-104372.70911660214;within1=63,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
ulysses,Ulysses,tanh,20260415,,,,,,,153.7707107355578,3.071860001784016,1.8480816546953913,-127893.29187288499,0.109984890243852,False,False,False,False,False,False,False,32,89,1041.9147188663483,78.34375,64,100 random starts; best objective selected; per-start dispersion summarized.,-127893.29187288499,-127893.29173213159,-104372.88895887275,min=-127893.29187288499;median=-127893.29173213159;max=-104372.88895887275;within1=64,non-logistic a/b/c coefficients not saved in source bundle
ulysses,Ulysses,erf,20260415,,,,,,,613.8970686190553,1.996492101113144,0.44641663744169136,-128968.26694797311,0.10796450855901948,False,False,False,False,False,False,False,52,83,593.424238204956,78.35546875,10,100 random starts; best objective selected; per-start dispersion summarized.,-128968.26694797311,-128242.61182947173,-104544.86071739846,min=-128968.26694797311;median=-128242.61182947173;max=-104544.86071739846;within1=10,non-logistic a/b/c coefficients not saved in source bundle
ulysses,Ulysses,algebraic,20260415,,,,,,,297.0846481359615,3.883918136267052,0.9408218500923152,-127803.24347292379,0.11015583985170596,False,False,False,False,False,False,False,3,66,327.4641261100769,78.35546875,47,100 random starts; best objective selected; per-start dispersion summarized.,-127803.24347292379,-127378.40389884743,-103742.87340702227,min=-127803.24347292379;median=-127378.40389884743;max=-103742.87340702227;within1=47,non-logistic a/b/c coefficients not saved in source bundle
ulysses,Ulysses,arctan,20260415,,,,,,,539.341579031339,2.8669131349285584,0.49775061087623984,-127333.93412999478,0.11105109610348811,False,False,False,False,False,False,False,65,69,517.2711198329926,78.35546875,13,100 random starts; best objective selected; per-start dispersion summarized.,-127333.93412999478,-127284.74759295842,-102715.00898664056,min=-127333.93412999478;median=-127284.74759295842;max=-102715.00898664056;within1=13,non-logistic a/b/c coefficients not saved in source bundle
collected_poe,Collected Poe,logistic,20260415,19.158122018670486,2.9999999998820597,38.77945021433637,20.23615422458507,2.217214119121125,999.9999999999999,140.17968619817628,1.5601653122205932,0.718895068334359,-40897.60006830633,0.11076121292936622,False,False,False,False,False,False,False,37,65,299.0601930618286,75.7890625,33,100 random starts; best objective selected; per-start dispersion summarized.,-40897.60006830633,-34644.8489263907,-32885.716208088874,min=-40897.60006830633;median=-34644.8489263907;max=-32885.716208088874;within1=33,s2_v3_logistic_local_params.csv for a/b/c; s2_v3_per_fit_results.csv for k/w/BIC/RMSE
collected_poe,Collected Poe,tanh,20260415,,,,,,,140.18265421386437,3.1202280206057043,0.7188787613040208,-40897.60006970781,0.1107612129210313,False,False,False,False,False,False,False,45,69,334.70779824256897,75.7578125,40,100 random starts; best objective selected; per-start dispersion summarized.,-40897.60006970781,-34644.854412752364,-32885.71624132606,min=-40897.60006970781;median=-34644.854412752364;max=-32885.71624132606;within1=40,non-logistic a/b/c coefficients not saved in source bundle
collected_poe,Collected Poe,erf,20260415,,,,,,,109.44873159574392,3.2394745644414864,0.9224130361886708,-40978.37044597775,0.11028189304192927,False,False,False,False,False,False,False,28,94,1838.9886591434479,75.74609375,32,100 random starts; best objective selected; per-start dispersion summarized.,-40978.37044597775,-34605.50494108265,-32895.98381789997,min=-40978.37044597775;median=-34605.50494108265;max=-32895.98381789997;within1=32,non-logistic a/b/c coefficients not saved in source bundle
collected_poe,Collected Poe,algebraic,20260415,,,,,,,214.59656192447395,3.5840597443105593,0.4596391693862799,-40846.45675499034,0.1110657919909314,False,False,False,False,False,False,False,91,84,54.98080348968506,75.74609375,34,100 random starts; best objective selected; per-start dispersion summarized.,-40846.45675499034,-34523.347010910016,-32872.13153675566,min=-40846.45675499034;median=-34523.347010910016;max=-32872.13153675566;within1=34,non-logistic a/b/c coefficients not saved in source bundle
